transaction_id,transaction_date,clean_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,day_name,month_name,day_number,time_bucket,day_type,Month_period,Bucket_spend,clean_unit_price,revenue
4941,2023-01-09,19:21:25,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,4.25,8.5
4942,2023-01-09,19:21:25,1,5,Lower Manhattan,72,"4,06",Bakery,Scone,Ginger Scone,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,4.06,4.06
4943,2023-01-09,19:33:27,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.5,2.5
4944,2023-01-09,19:36:38,1,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.5,2.5
4945,2023-01-09,19:39:19,1,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.2,2.2
4946,2023-01-09,19:39:19,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,3.25,3.25
4947,2023-01-09,19:40:09,2,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,3.5,7
4948,2023-01-09,19:41:05,2,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.5,5
4949,2023-01-09,19:42:36,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.5,5
4950,2023-01-09,19:48:46,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2.5,2.5
4951,2023-01-09,19:52:56,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,3,3
4952,2023-01-09,19:52:56,1,5,Lower Manhattan,4,"20,45",Coffee beans,Espresso Beans,Primo Espresso Roast,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,20.45,20.45
4953,2023-01-09,19:54:54,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,3.75,7.5
4954,2023-01-09,20:04:04,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,4,4
4955,2023-01-09,20:05:01,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,9,Evening,Weekday,Early month,Cheap spend,2,2
4956,2023-01-10,06:02:43,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4957,2023-01-10,06:04:51,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
4958,2023-01-10,06:04:55,1,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
4959,2023-01-10,06:08:17,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.5,4.5
4960,2023-01-10,06:10:41,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.75,4.75
4961,2023-01-10,06:16:25,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4962,2023-01-10,06:16:25,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4963,2023-01-10,06:30:39,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
4964,2023-01-10,06:31:32,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
4965,2023-01-10,06:31:32,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
4966,2023-01-10,06:31:46,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.5,4.5
4967,2023-01-10,06:31:46,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.25,3.25
4968,2023-01-10,06:31:54,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4,8
4969,2023-01-10,06:31:54,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
4970,2023-01-10,06:33:33,2,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
4971,2023-01-10,06:33:33,2,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
4972,2023-01-10,06:34:43,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4,4
4973,2023-01-10,06:36:19,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.1,3.1
4974,2023-01-10,06:36:22,1,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
4975,2023-01-10,06:36:38,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
4976,2023-01-10,06:36:38,2,8,Hell's Kitchen,84,"0,8",Flavours,Regular syrup,Chocolate syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
4977,2023-01-10,06:36:38,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.25,3.25
4978,2023-01-10,06:36:55,2,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
4979,2023-01-10,06:38:38,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4980,2023-01-10,06:40:35,1,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4981,2023-01-10,06:40:35,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
4982,2023-01-10,06:40:35,1,5,Lower Manhattan,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4983,2023-01-10,06:42:04,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
4984,2023-01-10,06:45:20,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4985,2023-01-10,06:45:47,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4986,2023-01-10,06:45:59,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4987,2023-01-10,06:46:00,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2,2
4988,2023-01-10,06:57:55,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4989,2023-01-10,06:58:08,1,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
4990,2023-01-10,06:59:46,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4991,2023-01-10,07:00:48,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
4992,2023-01-10,07:00:48,2,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
4993,2023-01-10,07:00:48,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
4994,2023-01-10,07:01:09,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.25,8.5
4995,2023-01-10,07:01:09,1,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,0.8
4996,2023-01-10,07:01:09,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.5,4.5
4997,2023-01-10,07:05:07,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
4998,2023-01-10,07:05:49,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
4999,2023-01-10,07:06:34,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5000,2023-01-10,07:06:34,2,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5001,2023-01-10,07:07:32,2,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.25,8.5
5002,2023-01-10,07:07:32,2,8,Hell's Kitchen,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5003,2023-01-10,07:08:16,1,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5004,2023-01-10,07:08:16,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5005,2023-01-10,07:09:15,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5006,2023-01-10,07:11:40,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5007,2023-01-10,07:11:40,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5008,2023-01-10,07:12:50,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.1,3.1
5009,2023-01-10,07:13:52,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5010,2023-01-10,07:15:12,2,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
5011,2023-01-10,07:15:12,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,0.8
5012,2023-01-10,07:15:12,1,5,Lower Manhattan,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5013,2023-01-10,07:15:21,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5014,2023-01-10,07:16:18,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.2,4.4
5015,2023-01-10,07:16:22,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.25,4.25
5016,2023-01-10,07:16:22,1,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,0.8
5017,2023-01-10,07:16:35,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5018,2023-01-10,07:16:54,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.25,4.25
5019,2023-01-10,07:16:54,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5020,2023-01-10,07:18:14,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5021,2023-01-10,07:18:14,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5022,2023-01-10,07:18:16,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5023,2023-01-10,07:18:16,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5024,2023-01-10,07:20:36,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5025,2023-01-10,07:20:36,1,8,Hell's Kitchen,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.25,3.25
5026,2023-01-10,07:20:52,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5027,2023-01-10,07:20:52,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5028,2023-01-10,07:21:24,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.1,6.2
5029,2023-01-10,07:21:24,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5030,2023-01-10,07:21:24,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,21,21
5031,2023-01-10,07:22:34,1,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5032,2023-01-10,07:22:34,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5033,2023-01-10,07:26:03,1,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.1,3.1
5034,2023-01-10,07:26:13,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5035,2023-01-10,07:27:22,1,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.25,4.25
5036,2023-01-10,07:27:22,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5037,2023-01-10,07:28:17,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5038,2023-01-10,07:28:53,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5039,2023-01-10,07:31:14,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5040,2023-01-10,07:32:17,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5041,2023-01-10,07:34:12,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5042,2023-01-10,07:34:12,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.25,3.25
5043,2023-01-10,07:35:04,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5044,2023-01-10,07:35:04,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5045,2023-01-10,07:35:32,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5046,2023-01-10,07:35:32,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
5047,2023-01-10,07:35:35,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.5,4.5
5048,2023-01-10,07:37:09,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
5049,2023-01-10,07:37:09,1,8,Hell's Kitchen,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,0.8
5050,2023-01-10,07:37:30,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5051,2023-01-10,07:38:09,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5052,2023-01-10,07:39:18,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5053,2023-01-10,07:39:18,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5054,2023-01-10,07:39:52,1,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.55,2.55
5055,2023-01-10,07:41:06,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5056,2023-01-10,07:42:13,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
5057,2023-01-10,07:42:13,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,0.8
5058,2023-01-10,07:42:13,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
5059,2023-01-10,07:43:41,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5060,2023-01-10,07:43:41,1,5,Lower Manhattan,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,7.6,7.6
5061,2023-01-10,07:45:07,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5062,2023-01-10,07:45:21,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4.5,4.5
5063,2023-01-10,07:46:05,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5064,2023-01-10,07:46:05,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,0.8,1.6
5065,2023-01-10,07:46:43,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,7.5
5066,2023-01-10,07:47:18,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5067,2023-01-10,07:47:18,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5068,2023-01-10,07:50:34,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,7
5069,2023-01-10,07:52:49,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5070,2023-01-10,07:52:49,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
5071,2023-01-10,07:54:14,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5072,2023-01-10,07:54:14,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.25,3.25
5073,2023-01-10,07:54:14,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2,4
5074,2023-01-10,07:55:00,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5075,2023-01-10,07:56:44,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,5
5076,2023-01-10,07:56:44,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
5077,2023-01-10,07:57:07,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,6
5078,2023-01-10,07:57:07,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.5,3.5
5079,2023-01-10,07:59:18,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5080,2023-01-10,08:00:10,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5081,2023-01-10,08:00:10,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5082,2023-01-10,08:02:06,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,4,8
5083,2023-01-10,08:02:55,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.1,6.2
5084,2023-01-10,08:04:16,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3.75,3.75
5085,2023-01-10,08:04:16,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,3,3
5086,2023-01-10,08:05:46,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.5,2.5
5087,2023-01-10,08:06:09,2,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Tue,Jan,10,morning,Weekday,Early month,Cheap spend,2.2,4.4
